NPI,Prescriber,Specialty,City,Total Claims,Total Cost,Cost Per Claim,Specialty p95,Outlier Status,Outlier Cost,Priority Group,Priority Rank,Prescribers In Specialty
1891119939,Fox,Nurse Practitioner,Eckert,6990,628957.25,89.98,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891124228,Anderson,Dentist,Gunnison,113,423.48,3.75,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891129326,Cox,Physician Assistant,Parker,344,5426.72,15.78,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891129979,Bivins,Pharmacist,Montrose,38,5449.22,143.4,300.18,Within specialty norm,0.0,Other qualifying specialty,33,112
1891130696,Liu,Hospitalist,Greenwood Village,38,99.59,2.62,330.61,Within specialty norm,0.0,Other qualifying specialty,31,258
1891131975,Jannach,Emergency Medicine,Lone Tree,11,97.79,8.89,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1891132585,Donn,Dentist,Colorado Springs,33,183.62,5.56,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891134037,Loftspring,Neurology,Lakewood,66,9602.89,145.5,2842.74,Within specialty norm,0.0,Other qualifying specialty,12,212
1891137303,Nervick,Optometry,Lone Tree,141,33704.05,239.04,540.42,Within specialty norm,0.0,Other qualifying specialty,17,523
1891144879,Wendlandt,Obstetrics & Gynecology,Wheat Ridge,116,4655.33,40.13,248.28,Within specialty norm,0.0,Other qualifying specialty,24,410
1891146635,Barkoff,Dentist,Arvada,95,439.79,4.63,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891154407,Hill,Physician Assistant,Englewood,174,2677.87,15.39,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891156717,Vijayaraman,Pulmonary Disease,Greenwood Village,103,29248.0,283.96,5397.8,Within specialty norm,0.0,Top 8 priority segment,7,154
1891157152,Sarmiento,Physical Medicine and Rehabilitation,Aurora,74,2652.38,35.84,172.51,Within specialty norm,0.0,Other qualifying specialty,25,176
1891158424,Chough,Neurology,Colorado Springs,835,89683.29,107.41,2842.74,Within specialty norm,0.0,Other qualifying specialty,12,212
1891159232,Maher,Physical Medicine and Rehabilitation,Colorado Springs,748,9681.86,12.94,172.51,Within specialty norm,0.0,Other qualifying specialty,25,176
1891161402,Carter,Dentist,Colorado Springs,32,122.45,3.83,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891167805,Riechers,Physician Assistant,Denver,110,571.95,5.2,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891171955,Palmer,Physician Assistant,Loveland,1214,83076.61,68.43,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891174801,Ditton,Endocrinology,Boulder,2642,1613750.96,610.81,999.26,Within specialty norm,0.0,Other qualifying specialty,28,94
1891175501,Ergen,Orthopedic Surgery,Aurora,138,891.74,6.46,20.52,Within specialty norm,0.0,Other qualifying specialty,40,367
1891178182,Fagundes,Nurse Practitioner,Colorado Springs,36,308.63,8.57,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891180840,Hanson,Emergency Medicine,Wheat Ridge,32,185.26,5.79,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1891184875,Bennett,Nurse Practitioner,Centennial,535,62223.68,116.31,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891195699,Jenkins,Physician Assistant,Colorado Springs,3673,400544.15,109.05,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891198727,Gorski,Podiatry,Denver,39,192.98,4.95,55.71,Within specialty norm,0.0,Other qualifying specialty,38,171
1891207775,Stillman,Physician Assistant,Basalt,291,179532.27,616.95,537.98,Above own specialty 95th pct,179532.27,Top 8 priority segment,2,3010
1891221859,Trietsch,Obstetrics & Gynecology,Littleton,13,1302.7,100.21,248.28,Within specialty norm,0.0,Other qualifying specialty,24,410
1891224994,Tages,General Practice,Greenwood Village,11,280.29,25.48,268.78,Within specialty norm,0.0,Other qualifying specialty,43,40
1891228409,Wille,Nurse Practitioner,Colorado Springs,31,125.91,4.06,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891255535,Teachey,Orthopedic Surgery,Golden,112,827.87,7.39,20.52,Within specialty norm,0.0,Other qualifying specialty,40,367
1891255774,Chilton,Vascular Surgery,Denver,19,45.0,2.37,434.43,Within specialty norm,0.0,Other qualifying specialty,44,46
1891255899,Summers,Physical Medicine and Rehabilitation,Montrose,130,1802.67,13.87,172.51,Within specialty norm,0.0,Other qualifying specialty,25,176
1891256848,Gregory,Student in an Organized Health Care Education/Training Program,Aurora,24,11967.45,498.64,304.46,Above own specialty 95th pct,11967.45,Other qualifying specialty,36,235
1891258547,Healy,Internal Medicine,Aurora,96,28381.91,295.64,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1891259461,Flores,Physician Assistant,Denver,1336,58870.35,44.06,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891274445,Rush,Dentist,Colorado Springs,12,33.14,2.76,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891276044,Veselicky,Nurse Practitioner,Colorado Springs,310,3120.62,10.07,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891280657,Jones,Nurse Practitioner,Grand Junction,514,44214.49,86.02,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891282547,Shao,Dermatology,Lakewood,141,2439.66,17.3,777.79,Within specialty norm,0.0,Other qualifying specialty,15,278
1891282596,Patel,Internal Medicine,Colorado Springs,247,995.26,4.03,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1891300950,Albert,Nurse Practitioner,Colorado Springs,168,1888.99,11.24,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891309977,Liverett,Nurse Practitioner,Pagosa Springs,155,1109.4,7.16,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891312708,Vann,Physician Assistant,Golden,36,157.62,4.38,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891316089,Devalk,Physician Assistant,Colorado Springs,127,964.45,7.59,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891321550,Barber,Nurse Practitioner,Pagosa Springs,75,12458.61,166.11,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891321626,Galbraith,Physician Assistant,Colorado Springs,78,569.13,7.3,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891334454,King,Nurse Practitioner,Denver,188,2097.57,11.16,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891338646,Jenik,Physician Assistant,Colorado Springs,2157,196375.58,91.04,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891340709,Camacho,Physician Assistant,Colorado Springs,14,43.37,3.1,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891340832,Barrows,Nurse Practitioner,Loveland,767,29048.14,37.87,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891345864,Freemantle,Physician Assistant,Aurora,824,63114.1,76.59,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891358396,Mullins,Internal Medicine,Denver,41,542.59,13.23,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1891360558,Kleinz,Nurse Practitioner,Colorado Springs,609,52998.4,87.03,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891372058,Heckel,Nurse Practitioner,Gunnison,173,7724.27,44.65,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891373213,Jones,Family Practice,Parker,520,108317.65,208.3,152.67,Above own specialty 95th pct,108317.65,Top 8 priority segment,4,2288
1891375713,Nunziato,Physician Assistant,Lafayette,1123,357437.4,318.29,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891376273,Thompson,Physician Assistant,Colorado Springs,236,4404.14,18.66,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891378824,Pederson,Family Practice,Greeley,42,733.66,17.47,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1891394334,Clower,Physician Assistant,Aurora,151,3792.16,25.11,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891407557,West,Nurse Practitioner,Greeley,26,217.36,8.36,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891409868,Naciri,Physician Assistant,Greenwood Village,62,246.06,3.97,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891414678,Buchanan,Nurse Practitioner,Parker,3558,159119.34,44.72,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891420030,Houser,Dentist,Castle Rock,31,85.54,2.76,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891426466,Miller,Optometry,Durango,11,112.78,10.25,540.42,Within specialty norm,0.0,Other qualifying specialty,17,523
1891458253,Skinner,Physician Assistant,Aurora,890,110421.38,124.07,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891474151,Staley,Nurse Practitioner,Greeley,284,16460.12,57.96,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891476842,Favier,Nurse Practitioner,Yuma,150,1675.17,11.17,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891481958,Dicke,Nurse Practitioner,Golden,865,32477.29,37.55,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891482360,Peterson,Physician Assistant,Lone Tree,388,8914.96,22.98,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891484374,Doster,Nurse Practitioner,Walsenburg,1366,37370.23,27.36,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891487096,Story,Family Practice,Greeley,63,772.87,12.27,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1891494704,Wilson,Physician Assistant,Parker,61,1536.35,25.19,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891703286,Lopez Ritchie,Physician Assistant,Loveland,1324,49829.0,37.64,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891704326,Shedd,Internal Medicine,Greeley,25,350.05,14.0,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1891704409,Dyke,Cardiology,Denver,573,76272.38,133.11,481.64,Within specialty norm,0.0,Top 8 priority segment,8,205
1891705265,Keller,Dentist,Colorado Springs,19,46.7,2.46,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891713152,Goldman,Otolaryngology,Boulder,12,119.67,9.97,54.82,Within specialty norm,0.0,Other qualifying specialty,35,176
1891713731,Kleiner,Infectious Disease,Colorado Springs,549,638941.68,1163.83,3093.78,Within specialty norm,0.0,Other qualifying specialty,19,98
1891719712,Becker,Emergency Medicine,Keystone,14,364.34,26.02,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1891721437,Leyba,Nurse Practitioner,Pueblo,600,46712.75,77.85,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891721551,Pomeranz,Dentist,Denver,243,1321.62,5.44,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891724472,Lee,Emergency Medicine,Loveland,128,852.4,6.66,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1891727160,Luttrell,Emergency Medicine,Fort Collins,99,7009.78,70.81,47.7,Above own specialty 95th pct,7009.78,Other qualifying specialty,21,708
1891729117,Sage,Emergency Medicine,Breckenridge,25,106.92,4.28,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1891732004,Snyder,Family Practice,Colorado Springs,9469,653920.81,69.06,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1891732947,Mueller,Dentist,Fort Collins,53,152.63,2.88,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891736633,Solomon,Ophthalmology,Denver,628,21928.64,34.92,297.81,Within specialty norm,0.0,Other qualifying specialty,16,315
1891739058,Malyszek,General Surgery,Colorado Springs,26,145.65,5.6,75.42,Within specialty norm,0.0,Other qualifying specialty,30,284
1891743548,Martin,Psychiatry & Neurology,Denver,12,18868.76,1572.4,598.69,Above own specialty 95th pct,18868.76,Other qualifying specialty,32,175
1891745519,Jibben,Family Practice,Bellvue,51,259.5,5.09,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1891746707,Jackson,Family Practice,La Jara,3299,145320.61,44.05,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1891748687,Adler,Gastroenterology,Colorado Springs,191,2154.6,11.28,1942.43,Within specialty norm,0.0,Other qualifying specialty,13,235
1891749495,Suckling,Pulmonary Disease,Colorado Springs,1988,1199359.32,603.3,5397.8,Within specialty norm,0.0,Top 8 priority segment,7,154
1891751954,Rafanelli,Family Practice,Delta,3593,273887.11,76.23,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1891756250,Weber,Podiatry,Boulder,22,407.01,18.5,55.71,Within specialty norm,0.0,Other qualifying specialty,38,171
1891771309,Johanos,Emergency Medicine,Longmont,15,27.41,1.83,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1891771382,Kedlaya,Internal Medicine,Pueblo,4943,131722.49,26.65,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1891773149,Mall,Obstetrics & Gynecology,Erie,18,1674.95,93.05,248.28,Within specialty norm,0.0,Other qualifying specialty,24,410
1891778429,Chilton,Emergency Medicine,Englewood,28,222.11,7.93,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1891778494,Sayers,Family Practice,Grand Junction,3712,239219.82,64.44,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1891784138,Rhee,Plastic and Reconstructive Surgery,Castle Rock,33,147.03,4.46,16.19,Within specialty norm,0.0,Other qualifying specialty,46,38
1891792594,Martin,Obstetrics & Gynecology,Longmont,64,10210.19,159.53,248.28,Within specialty norm,0.0,Other qualifying specialty,24,410
1891793477,Johnson,Dentist,Colorado Springs,32,102.85,3.21,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891795043,Will,Dentist,Wheat Ridge,402,2597.38,6.46,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891797528,Colby,Physician Assistant,Colorado Springs,35,146.5,4.19,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891798914,Gaffar,Hematology-Oncology,Denver,127,202070.73,1591.11,5967.16,Within specialty norm,0.0,Top 8 priority segment,5,115
1891805040,West,Family Practice,Thornton,38,242.28,6.38,152.67,Within specialty norm,0.0,Top 8 priority segment,4,2288
1891822839,Orrego,Endocrinology,Denver,2665,706303.95,265.03,999.26,Within specialty norm,0.0,Other qualifying specialty,28,94
1891822896,Andrews,Otolaryngology,Lone Tree,254,5289.51,20.82,54.82,Within specialty norm,0.0,Other qualifying specialty,35,176
1891823753,Flom,Nurse Practitioner,Castle Rock,527,9101.87,17.27,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891826723,Wearner,Dentist,Northglenn,49,252.91,5.16,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891831053,Nielsen,Neurology,Golden,2223,287651.94,129.4,2842.74,Within specialty norm,0.0,Other qualifying specialty,12,212
1891832143,Hink,Ophthalmology,Aurora,315,34736.13,110.27,297.81,Within specialty norm,0.0,Other qualifying specialty,16,315
1891834727,Reddy,Internal Medicine,Denver,6141,370588.63,60.35,536.64,Within specialty norm,0.0,Top 8 priority segment,3,1292
1891838918,Barotz,Dentist,Denver,36,189.28,5.26,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891839916,Dilley,Dentist,Fort Collins,69,264.28,3.83,7.93,Within specialty norm,0.0,Other qualifying specialty,42,1986
1891841490,Dunham,Obstetrics & Gynecology,Colorado Springs,32,1219.09,38.1,248.28,Within specialty norm,0.0,Other qualifying specialty,24,410
1891858270,Fridman,Neurology,Aurora,110,420492.86,3822.66,2842.74,Above own specialty 95th pct,420492.86,Other qualifying specialty,12,212
1891864781,Lopez,Nurse Practitioner,Parker,81,282.51,3.49,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891876116,Oldenburg,Sports Medicine,Lafayette,79,555.27,7.03,14.93,Within specialty norm,0.0,Other qualifying specialty,39,33
1891877981,Dougherty,Ophthalmology,Aurora,507,69822.49,137.72,297.81,Within specialty norm,0.0,Other qualifying specialty,16,315
1891880662,Adrid,Physician Assistant,Littleton,695,38592.88,55.53,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891882627,Eichorst,Physician Assistant,Englewood,57,3836.13,67.3,537.98,Within specialty norm,0.0,Top 8 priority segment,2,3010
1891885570,Haugen,Endocrinology,Aurora,347,14047.02,40.48,999.26,Within specialty norm,0.0,Other qualifying specialty,28,94
1891902789,Dorf,Orthopedic Surgery,Frisco,37,185.56,5.02,20.52,Within specialty norm,0.0,Other qualifying specialty,40,367
1891905469,Labelle,Critical Care (Intensivists),Greenwood Village,376,131536.92,349.83,6864.98,Within specialty norm,0.0,Other qualifying specialty,9,75
1891905527,Ziernicki,Obstetrics & Gynecology,Lone Tree,43,4112.55,95.64,248.28,Within specialty norm,0.0,Other qualifying specialty,24,410
1891905980,Harrison,Dermatology,Lafayette,1642,86170.46,52.48,777.79,Within specialty norm,0.0,Other qualifying specialty,15,278
1891913372,Perryman,Dermatology,Greeley,900,262965.05,292.18,777.79,Within specialty norm,0.0,Other qualifying specialty,15,278
1891916847,Carter,Obstetrics & Gynecology,Longmont,21,1398.4,66.59,248.28,Within specialty norm,0.0,Other qualifying specialty,24,410
1891918371,Beatty,Nurse Practitioner,Pueblo,2678,127790.12,47.72,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
1891919296,Green,Emergency Medicine,Fort Collins,144,890.42,6.18,47.7,Within specialty norm,0.0,Other qualifying specialty,21,708
1891921391,Whitestone,Student in an Organized Health Care Education/Training Program,Denver,84,359.38,4.28,304.46,Within specialty norm,0.0,Other qualifying specialty,36,235
1891922522,Trivedi,Endocrinology,Loveland,2377,1282386.08,539.5,999.26,Within specialty norm,0.0,Other qualifying specialty,28,94
1891923033,Maurer,Podiatry,Pueblo,393,5557.13,14.14,55.71,Within specialty norm,0.0,Other qualifying specialty,38,171
1891925285,Reyes,Nurse Practitioner,Parker,704,169523.22,240.8,549.4,Within specialty norm,0.0,Top 8 priority segment,1,3509
